,eln,comp,gen,cyto,clin,demo,eln_comp,eln_age,eln_gen,eln_cyto,eln_clin,eln_demo,eln_demo_without_age,eln_comp_age,eln_comp_gen,eln_comp_cyto,eln_comp_clin,eln_comp_demo,eln_comp_demo_without_age,eln_comp_age_gen,eln_comp_age_cyto,eln_comp_age_clin,eln_comp_gen_cyto,eln_comp_gen_clin,eln_comp_gen_demo,eln_comp_gen_demo_without_age,eln_comp_cyto_clin,eln_comp_cyto_demo,eln_comp_cyto_demo_without_age,eln_comp_clin_demo,eln_comp_clin_demo_without_age,eln_comp_age_gen_cyto,eln_comp_age_gen_clin,eln_comp_age_gen_demo,eln_comp_gen_cyto_clin_demo,eln_age_gen,eln_age_cyto,eln_age_clin,eln_gen_cyto,eln_gen_clin,eln_gen_demo,eln_gen_demo_without_age,eln_cyto_clin,eln_cyto_demo,eln_cyto_demo_without_age,eln_clin_demo,eln_clin_demo_without_age
13,0.6203470360679947,0.6415672803736817,0.6331963594921267,0.5948249570619111,0.6040225364773111,0.6814234578404148,0.6470248318592594,0.6980689898714265,0.6500505626093517,0.6338384243727828,0.669176070241898,0.6980128091943691,0.6272733109680734,0.7038555996083404,0.6544487070418465,0.6447053724778888,0.6790799210260197,0.7033499735148236,0.6497937366570892,0.7058700781713992,0.7051236777476364,0.7151639673188975,0.6563347726287742,0.6781649785710846,0.70582192330535,0.6546814555610845,0.6817444902807429,0.7050032905825133,0.6498499173341467,0.7152763286730124,0.6790317661599705,0.7059182330374484,0.7183903433441949,0.70582192330535,0.7179408979277356,0.7064479365639897,0.7022985922727492,0.7094335382590411,0.6531726030915423,0.6756769771585419,0.7064479365639897,0.6523700219907221,0.6761103709529848,0.7021621534856097,0.6389428401739996,0.7094174866370246,0.6689352959116519
14,0.6105148362597875,0.6405874876429882,0.6406737905819956,0.5834392505766606,0.5860440301903372,0.6915768331528818,0.6442357482464812,0.6940717726623672,0.6371667529696057,0.628905207990083,0.649107941439533,0.6936794865759701,0.6191294387170676,0.710532096847589,0.6478447802413344,0.6451223148017386,0.674167176638579,0.7100142792135449,0.649774827786408,0.7124072243405671,0.7174990977420013,0.7298718009069655,0.6495394561345699,0.6714211740337994,0.7125170644447583,0.6489196441180625,0.6671687928572549,0.7172951089770748,0.6498611307254154,0.722386982378509,0.6736493590045348,0.7137409970343171,0.7228734171256413,0.7125170644447583,0.7237835208460827,0.7087197351284344,0.7033454157447944,0.705142086020493,0.6441102166988342,0.6654270426336518,0.7085628206938757,0.6392380235057823,0.6606725352665191,0.7032041927536914,0.6358957460496791,0.7047654913775518,0.6482292206060035
15,0.6245917752623735,0.6238625194204002,0.6350946447255779,0.5761279685468784,0.6356415866070579,0.6987380703256286,0.6421494023272774,0.7143219506008434,0.6466993246456768,0.6363787691429659,0.6855004914550239,0.714234756967564,0.6235930118266273,0.7195694219854782,0.6511858334126003,0.6484035638415929,0.6871016836297917,0.7196169821490852,0.6405799169282476,0.7163987444116807,0.7205047718697486,0.7408763752813976,0.6505596245917753,0.6912394178635974,0.7163036240844669,0.6501078030375091,0.6902882145914582,0.7208852531786043,0.6506388915311202,0.7407654015663148,0.6877041123688132,0.716129236817908,0.737927645137766,0.7162877706965979,0.7369922952534956,0.7143853641523193,0.7178968895653001,0.7285582929071943,0.6515742414153904,0.6901296807127684,0.7145121912552712,0.6465011572973144,0.6943942420495259,0.7177938425441517,0.6360696280795206,0.7287485335616222,0.6836297916864834
16,0.6348230763058653,0.6350798363154938,0.630081039878039,0.6049827489368531,0.619000240712509,0.6820829655781112,0.65774693091551,0.697945919922972,0.66207173232769,0.6540800770280029,0.6828051031051914,0.6977453261654497,0.6316055524352082,0.7155259568322234,0.6638530048944877,0.6569525796357217,0.6924656984674636,0.7146914868009308,0.6545775495466581,0.714531011794913,0.7097007141137768,0.7240953221535745,0.6637326486399743,0.6952900585733772,0.7142421567840809,0.6638850998956912,0.6961566236058734,0.7094600016047501,0.657377838401669,0.7238225146433444,0.6914226109283479,0.7147235818021344,0.7232929471234855,0.7142261092834791,0.7145149642943112,0.7025274813447806,0.7009066837840007,0.7083366765626253,0.6609243360346626,0.694567921046297,0.7023830538393645,0.6620155660755838,0.6925940784722779,0.7009227312846025,0.6495546818583006,0.7081441065554039,0.6826767231003771
17,0.6229889310766459,0.6468884741617865,0.6350151232383037,0.6034091640388699,0.5965956625265461,0.6329075230066284,0.6577402020722054,0.6604350344295,0.6547477315142545,0.6428180706609177,0.6584561426089195,0.6605476542892078,0.6181623656605959,0.6919846836990797,0.6640066928373769,0.6616255872321256,0.6774728103481562,0.6910837248214171,0.6571288371195058,0.6916468241199563,0.686948967115001,0.6919042409421455,0.6669106763627003,0.6819936932878563,0.6904080056631701,0.6629931141000064,0.6792747281034816,0.6869328785636142,0.6611992406203745,0.691775532531051,0.6767970911899093,0.6939153098654998,0.696586009395714,0.690424094214557,0.6981948645343973,0.68299118347384,0.6672646244932107,0.6743838084818843,0.6598638908552674,0.6751077932942918,0.6818649848767617,0.6519885449514126,0.671809640259991,0.6672002702876633,0.642496299633181,0.6742390115194028,0.6579091318617671
18,0.5936183258914534,0.608051380416326,0.5922897930947739,0.5674092824350669,0.6013458273064587,0.6647144833658261,0.611919061694233,0.6766948619583674,0.6041601157159927,0.5968964216087038,0.6373970190554054,0.6768520847745425,0.5973523677756116,0.684988365511603,0.6105276397710836,0.6109993082196088,0.6484183384692787,0.6848468649770455,0.6134362618703226,0.6822526885101566,0.6869536507137916,0.6988868624614805,0.5994198478083139,0.6464058864222376,0.6822998553550091,0.6101738884346897,0.650037733475882,0.6870008175586441,0.603892836928495,0.6984780831394252,0.6486541726935413,0.683007358027797,0.6956480724482736,0.6823155776366266,0.6949248474938683,0.6683227469970442,0.6807197660524495,0.6897050499968556,0.5933274636815294,0.6344097855480787,0.6683070247154267,0.6044431167851079,0.6334507263694107,0.6808140997421546,0.5966448651028238,0.6895163826174454,0.6376171309980504
19,0.6177819838316437,0.6225458745027589,0.6377758886179905,0.583031245989991,0.5843224688823303,0.6737857692801232,0.6436706018221481,0.6907320672398306,0.653158283074554,0.6339583600667266,0.6426279994867189,0.6903310663415886,0.6177659437957141,0.7018157320672398,0.6542329654818427,0.6451863852175029,0.6582670345181573,0.7016713717438727,0.6419142178878481,0.7015109713845759,0.6980784036956242,0.7098678301039394,0.6555963685358656,0.6636404465546003,0.7011741306300526,0.6534550237392531,0.6497818555113564,0.696987681252406,0.6430851405107147,0.7093064288464006,0.6583953548055947,0.7026498139355832,0.7105094315411267,0.7011741306300526,0.7106858719363531,0.6988162453483896,0.7006448094443731,0.6956403182343128,0.65537180803285,0.6620685230334916,0.6993134864622097,0.6518670601822149,0.6603041190812268,0.700099448222764,0.6335814192223791,0.6955119979468753,0.6427402797382266
20,0.6105918009251874,0.6421917371191578,0.6173951188387302,0.5969373105758494,0.5802839368320306,0.6712474078800447,0.6451507417450949,0.681089487956612,0.6522411867921518,0.6320944329239113,0.6382357632796299,0.6803078640931568,0.6029988833944808,0.6926463550805552,0.6602488435157122,0.6473600255224119,0.6678896155686712,0.6901579199234328,0.6450709842080077,0.6974637103206253,0.6927580156324773,0.7074334024565322,0.6627293029191259,0.6656723560376455,0.6952624022970171,0.6580156324772691,0.6648588291593556,0.6904609985643644,0.6455894081990748,0.7059339607592917,0.6659275801563248,0.6996012123145637,0.7080555112458127,0.6952624022970171,0.706651778593077,0.6919444887541872,0.6862817036209922,0.6952464507895996,0.6585978624980061,0.6574732812250758,0.6893443930451427,0.6481576008932844,0.6546977189344393,0.6840963471048014,0.6288163981496251,0.6944967299409794,0.636576806508215
21,0.5808343052515538,0.6082104455912192,0.6249460785096899,0.5733012733460082,0.5749548657155182,0.6504369637807352,0.616486395807704,0.6560927289865955,0.6311690179099232,0.5997028326756243,0.6237797766452046,0.6561486475691394,0.5868016168458724,0.6665814573980284,0.6375916665335272,0.6196737550127015,0.6488952085763129,0.6665974341358981,0.6137863271077312,0.6731638734003291,0.6700004793021361,0.6827339393842565,0.6393650844370596,0.6545509737821732,0.6734354779441134,0.6382547011551182,0.6484318831780927,0.6702720838459203,0.6227732421594159,0.6826061254812992,0.6487993481490949,0.679027336198495,0.682238660510297,0.6734354779441134,0.687622821172373,0.6741224776725089,0.6641769583486443,0.6683708520394306,0.6332459938329792,0.6461312329248614,0.6745538495949897,0.6323992267258871,0.6361297950184531,0.6639133421737949,0.5990877282676423,0.6677477592625137,0.6233004745091147
22,0.6226552032157213,0.6340043386716009,0.658840043386716,0.5808715625598162,0.6406399540611242,0.6734112805461622,0.6600842212722516,0.6938205831685064,0.6746793849294966,0.6420914949275824,0.6875518407452307,0.6933340777132648,0.6207729853888854,0.7196931027882345,0.6819929177566516,0.6608020162062145,0.7097556307024819,0.7191029158425317,0.6580903464556881,0.7201237797486123,0.7015887194538378,0.7389140560199069,0.681753652778664,0.712929879410451,0.7196612007911696,0.6813229758182863,0.6875358897466981,0.7019077394244879,0.6618468066100938,0.7386269380463217,0.7089899827729216,0.7212722516429528,0.742088304727876,0.7196612007911696,0.7408441268423404,0.6987334907165188,0.6931107637338098,0.7189115038601417,0.6751977923818031,0.707682000893256,0.6984463727429338,0.6739615899955337,0.6919543163402029,0.6927040132712308,0.6424503923945639,0.7187998468704141,0.6870414087921904
23,0.6106892934859183,0.6175540491882837,0.6247084240023796,0.5692502778777964,0.5798487718584154,0.6725190600685693,0.626594862000407,0.6893952439845328,0.6436510794182569,0.6275263396840803,0.6461011005526246,0.6894735194201356,0.6206772390688354,0.6998058769197051,0.6446921427117742,0.6395807567669114,0.6522222396167635,0.6998841523553079,0.6188455938757299,0.7049955383001706,0.7005729761886125,0.7099895110916292,0.6474865757627941,0.6595018551278238,0.704948573038809,0.64457472955837,0.6588130312945192,0.7006512516242153,0.6461715484446671,0.7098955805689059,0.6523005150523663,0.7062009800084538,0.7076882132849069,0.7049642281259295,0.7098799254817854,0.7027881710161717,0.6956729339198773,0.6977785431375926,0.6446216948197316,0.6557602893060099,0.7028821015388951,0.644097249401193,0.6579989667642501,0.6956572788327567,0.6360505346212252,0.697762888050472,0.6456157928518872
24,0.6347695803217149,0.6313202825295948,0.6405403625467179,0.5959382254638853,0.5867099132324612,0.6670563248102475,0.6552595617169106,0.6945354561469944,0.6739878492516918,0.6551525429309976,0.6704479971022606,0.6940744521461383,0.631847144244859,0.6943708118609744,0.6543210892865963,0.674819302896093,0.68111694683636,0.6946836360044125,0.6546092167871314,0.7030804945914352,0.7015657671600507,0.7063239870260303,0.6771901806147818,0.6714523272469829,0.7016974825888668,0.6544445725011113,0.6839652929845069,0.7004791148723184,0.6633106673032912,0.7060276273111942,0.6796845415479856,0.7050726904522778,0.7051714770238899,0.7016974825888668,0.7134530846106986,0.7041012891647596,0.6989479230123319,0.7082009318866589,0.6769596786143537,0.6838171131270889,0.702504239590365,0.6727283204636383,0.6760788316841464,0.6975484465811614,0.6506001284225431,0.7075423547425786,0.6698223488153844
