,coef,feature,n
add_8,1.075105612355379,add_8,100
age,-1.5802963717998844,age,100
ahd,19.827604905677525,ahd,100
bm_blasts,-0.1175705470256367,bm_blasts,100
complex,10.935334545322515,complex,100
del_12,-6.734769198819242,del_12,100
del_13,27.461645246849383,del_13,100
del_16,-0.04489999800318566,del_16,100
del_17,-7.980482402474185,del_17,100
del_18,9.989676349255719,del_18,100
del_20,1.1574935128405424,del_20,100
del_3,0.37232187184541327,del_3,100
del_5,-7.674032397133949,del_5,100
del_7,-8.692407689534276,del_7,100
del_9,-13.641722681807707,del_9,100
final_component_NC1,-3.1442318516062935,final_component_NC1,100
final_component_NC2,9.9055205685552,final_component_NC2,100
final_component_NC3,-3.156374581390338,final_component_NC3,100
final_component_NC6,-5.145245958490625,final_component_NC6,100
final_component_NC7,-10.0008014883454,final_component_NC7,100
final_component_c1_NPM1,7.975380699765711,final_component_c1_NPM1,100
final_component_c2_TP53_complex,-31.088361296943766,final_component_c2_TP53_complex,100
final_component_c3_rare_fusion,5.840100173966543,final_component_c3_rare_fusion,100
final_component_c3_trans11,2.592436860950347,final_component_c3_trans11,100
final_component_c3_trans15_17,50.05672686154634,final_component_c3_trans15_17,100
final_component_c4_5_trans_8_21,-9.019681296929573,final_component_c4_5_trans_8_21,100
final_component_c6_biallelic_CEBPA,-11.439369586511585,final_component_c6_biallelic_CEBPA,100
final_component_c7_inversion_3,-7.057412183008101,final_component_c7_inversion_3,100
final_component_c8_BAGE3_KMT2C,-31.85098849439251,final_component_c8_BAGE3_KMT2C,100
final_component_chr_splicing,11.204585157597165,final_component_chr_splicing,100
final_component_nc4_DNMT3A_IDH2,17.004685212484965,final_component_nc4_DNMT3A_IDH2,100
final_component_not_assigned,7.323031202721679,final_component_not_assigned,100
gender,-0.23960375639239373,gender,100
hb,0.005421439531587315,hb,100
inv_3,-46.476627733866415,inv_3,100
minusy,0.49309627978015086,minusy,100
others_transloc,-9.166146810798475,others_transloc,100
perf_status,-7.85252139658005,perf_status,100
plt,0.012534652301282216,plt,100
secondary,-1.2679501558060857,secondary,100
t_10_21,16.003928022906287,t_10_21,100
t_12_13,40.938819617201474,t_12_13,100
t_12_17,28.094352413816736,t_12_17,100
t_12_22,17.941817326789476,t_12_22,100
t_13_19,42.11715794629214,t_13_19,100
t_15_16,-3.485082179562344,t_15_16,100
t_15_17,0.05310018187071505,t_15_17,100
t_16_17,3.3704022097849484,t_16_17,100
t_16_21,-23.665520140686937,t_16_21,100
t_17_19,29.457763844855798,t_17_19,100
t_17_21,36.92725895926695,t_17_21,100
t_1_12,33.89307820337335,t_1_12,100
t_1_14,7.501921235240581,t_1_14,100
t_1_16,15.17378564669289,t_1_16,100
t_1_17,-31.4009474060338,t_1_17,100
t_1_19,24.589439044391696,t_1_19,100
t_1_3,-48.80244042368132,t_1_3,100
t_1_4,-0.07240102968223479,t_1_4,100
t_1_5,-23.99872583805272,t_1_5,100
t_1_6,-1.3453188118577608,t_1_6,100
t_2_17,-23.51647690962552,t_2_17,100
t_2_3,-16.101410736161853,t_2_3,100
t_2_5,5.5442656522813865,t_2_5,100
t_2_7,29.56512782018118,t_2_7,100
t_2_9,16.64643497342779,t_2_9,100
t_3_16,11.931359846150311,t_3_16,100
t_3_21,-52.71011124932771,t_3_21,100
t_3_5,-4.793101875642674,t_3_5,100
t_3_7,13.018294771049508,t_3_7,100
t_3_9,-0.3305971406982683,t_3_9,100
t_4_12,40.774076460072024,t_4_12,100
t_4_21,57.10026473222133,t_4_21,100
t_4_9,-11.760995694656943,t_4_9,100
t_5_12,32.41730499759783,t_5_12,100
t_5_17,10.847407362544645,t_5_17,100
t_5_9,28.21761477839344,t_5_9,100
t_6_9,-8.229529692813554,t_6_9,100
t_7_16,-34.74948353524502,t_7_16,100
t_7_17,22.098430125544645,t_7_17,100
t_7_8,26.845113913287058,t_7_8,100
t_8_10,16.003928022906287,t_8_10,100
t_8_13,-47.23451555259779,t_8_13,100
t_8_16,-58.9768266148492,t_8_16,100
t_8_17,-9.749005199854674,t_8_17,100
t_8_21,38.77744404270757,t_8_21,100
t_9_11,-21.976327268135684,t_9_11,100
t_9_13,13.055390384776954,t_9_13,100
t_9_17,46.17282911932776,t_9_17,100
t_9_22,51.16409226057927,t_9_22,100
t_v_11,-12.852014893131031,t_v_11,100
wbc,-0.13091379614969817,wbc,100
