component_0	component_1	component_2	component_3	component_4	component_5	predicted_component	max_proba
220	0.045	0.27952380952381	0.624761904761905	0.0292857142857143	0.0130952380952381	0.00833333333333333	2	0.624761904761905
221	0.00444444444444444	0.958095238095238	0.0298412698412698	0.000952380952380952	0.00634920634920635	0.000317460317460317	1	0.958095238095238
222	0.00126984126984127	0.96031746031746	0.026031746031746	0.0114285714285714	0.000634920634920635	0.000317460317460317	1	0.96031746031746
223	0.00523809523809524	0.954761904761905	0.0238095238095238	0.00523809523809524	0.00952380952380952	0.00142857142857143	1	0.954761904761905
224	0.0020952380952381	0.973142857142857	0.0179047619047619	0.00304761904761905	0.00285714285714286	0.000952380952380952	1	0.973142857142857
225	0.00642857142857143	0.972857142857143	0.0133333333333333	0.00214285714285714	0.00452380952380952	0.000714285714285714	1	0.972857142857143
226	0.000238095238095238	0.0204761904761905	0.0397619047619048	0.000238095238095238	0.939285714285714	0	4	0.939285714285714
227	0.00412698412698413	0.881269841269841	0.0971428571428571	0.0114285714285714	0.00444444444444444	0.00158730158730159	1	0.881269841269841
228	0.00833333333333333	0.782857142857143	0.00666666666666667	0.191428571428571	0.00119047619047619	0.00952380952380952	1	0.782857142857143
229	0.00507936507936508	0.963492063492064	0.0282539682539683	0.000317460317460317	0.00285714285714286	0	1	0.963492063492064
230	0.00349206349206349	0.974285714285714	0.0187301587301587	0.00126984126984127	0.000952380952380952	0.00126984126984127	1	0.974285714285714
231	0.00552380952380952	0.960571428571429	0.0228571428571429	0.00476190476190476	0.00457142857142857	0.00171428571428571	1	0.960571428571429
232	0.0073015873015873	0.94952380952381	0.0342857142857143	0.00380952380952381	0.00507936507936508	0	1	0.94952380952381
233	0.00888888888888889	0.946666666666667	0.0352380952380952	0.0053968253968254	0.00317460317460317	0.000634920634920635	1	0.946666666666667
234	0.00357142857142857	0.0833333333333333	0.893333333333333	0	0.0195238095238095	0.000238095238095238	2	0.893333333333333
235	0.0878571428571429	0.620238095238095	0.113809523809524	0.133095238095238	0.034047619047619	0.010952380952381	1	0.620238095238095
236	0.00952380952380952	0.833333333333333	0.131428571428571	0.0142857142857143	0.00571428571428571	0.00571428571428571	1	0.833333333333333
237	0.00895238095238095	0.699809523809524	0.276380952380952	0.00285714285714286	0.00971428571428572	0.00228571428571429	1	0.699809523809524
238	0.084	0.797333333333333	0.0746666666666667	0.0356190476190476	0.00438095238095238	0.004	1	0.797333333333333
239	0.00698412698412698	0.961904761904762	0.0279365079365079	0.000317460317460317	0.0019047619047619	0.000952380952380952	1	0.961904761904762
240	0.00206349206349206	0.152380952380952	0.837301587301587	0.00238095238095238	0.00492063492063492	0.000952380952380952	2	0.837301587301587
241	0.00317460317460317	0.958730158730159	0.0285714285714286	0.00253968253968254	0.0053968253968254	0.00158730158730159	1	0.958730158730159
242	0.00761904761904762	0.143809523809524	0.82031746031746	0.0117460317460317	0.0133333333333333	0.00317460317460317	2	0.82031746031746
243	0.00126984126984127	0.688095238095238	0.297460317460317	0.00507936507936508	0.00603174603174603	0.00206349206349206	1	0.688095238095238
244	0.00595238095238095	0.393809523809524	0.589761904761905	0.000952380952380952	0.00738095238095238	0.00214285714285714	2	0.589761904761905
245	0.00323809523809524	0.102857142857143	0.887428571428571	0.00247619047619048	0.00361904761904762	0.000380952380952381	2	0.887428571428571
246	0.00904761904761905	0.317460317460317	0.656666666666667	0.00873015873015873	0.00682539682539682	0.00126984126984127	2	0.656666666666667
247	0.00238095238095238	0.0128571428571429	0.965714285714286	0.000952380952380952	0.0180952380952381	0	2	0.965714285714286
248	0.00119047619047619	0.0361904761904762	0.948095238095238	0.00285714285714286	0.0107142857142857	0.000952380952380952	2	0.948095238095238
249	0.0060952380952381	0.97752380952381	0.0108571428571429	0.00361904761904762	0.00114285714285714	0.000761904761904762	1	0.97752380952381
250	0.00976190476190476	0.301666666666667	0.671904761904762	0.00642857142857143	0.00571428571428571	0.00452380952380952	2	0.671904761904762
251	0.00571428571428571	0.962222222222222	0.0273015873015873	0.00158730158730159	0.000634920634920635	0.00253968253968254	1	0.962222222222222
252	0.00317460317460317	0.961269841269841	0.026984126984127	0.000634920634920635	0.0073015873015873	0.000634920634920635	1	0.961269841269841
253	0.013015873015873	0.247619047619048	0.733968253968254	0.0019047619047619	0.00158730158730159	0.0019047619047619	2	0.733968253968254
254	0.000952380952380952	0.00317460317460317	0.986984126984127	0.000634920634920635	0.00825396825396825	0	2	0.986984126984127
255	0.0195238095238095	0.815238095238095	0.0947619047619048	0.0604761904761905	0.00238095238095238	0.00761904761904762	1	0.815238095238095
256	0.000634920634920635	0.0753968253968254	0.896984126984127	0.00349206349206349	0.023015873015873	0.000476190476190476	2	0.896984126984127
257	0.184285714285714	0.560634920634921	0.0158730158730159	0.0157142857142857	0.183968253968254	0.0395238095238095	1	0.560634920634921
258	0.0268571428571429	0.767428571428571	0.171809523809524	0.0112380952380952	0.0123809523809524	0.0102857142857143	1	0.767428571428571
259	0.00452380952380952	0.948809523809524	0.0152380952380952	0.00428571428571429	0.0269047619047619	0.000238095238095238	1	0.948809523809524
260	0.00361904761904762	0.976952380952381	0.00876190476190476	0.00647619047619048	0.00323809523809524	0.000952380952380952	1	0.976952380952381
261	0.00304761904761905	0.981714285714286	0.00895238095238095	0.00247619047619048	0.00152380952380952	0.00228571428571429	1	0.981714285714286
262	0.00904761904761905	0.962380952380952	0.024047619047619	0.000952380952380952	0.00333333333333333	0.000238095238095238	1	0.962380952380952
263	0.0020952380952381	0.960952380952381	0.0302857142857143	0.00552380952380952	0.00114285714285714	0	1	0.960952380952381
264	0.00114285714285714	0.0660952380952381	0.922285714285714	0.00342857142857143	0.00628571428571429	0.000761904761904762	2	0.922285714285714
265	0.24547619047619	0.675714285714286	0.00380952380952381	0.0414285714285714	0.00404761904761905	0.0295238095238095	1	0.675714285714286
266	0.019047619047619	0.870793650793651	0.0923809523809524	0.00380952380952381	0.0101587301587302	0.00380952380952381	1	0.870793650793651
267	0.00714285714285714	0.189047619047619	0.797619047619048	0.00142857142857143	0.00261904761904762	0.00214285714285714	2	0.797619047619048
268	0.00723809523809524	0.341714285714286	0.019047619047619	0.622476190476191	0.0059047619047619	0.00361904761904762	3	0.622476190476191
269	0.0019047619047619	0.182285714285714	0.806095238095238	0.000952380952380952	0.00780952380952381	0.000952380952380952	2	0.806095238095238
270	0.0121428571428571	0.951666666666667	0.0330952380952381	0.000476190476190476	0.00238095238095238	0.000238095238095238	1	0.951666666666667
271	0.0155555555555556	0.788253968253968	0.0365079365079365	0.0479365079365079	0.100952380952381	0.0107936507936508	1	0.788253968253968
272	0.00748299319727891	0.944625850340136	0.0224489795918367	0.0216326530612245	0.0019047619047619	0.0019047619047619	1	0.944625850340136
273	0.0263945578231293	0.938367346938776	0.0291156462585034	0.00408163265306122	0.000952380952380952	0.00108843537414966	1	0.938367346938776
274	0.00650793650793651	0.967619047619048	0.010952380952381	0.00206349206349206	0.0106349206349206	0.00222222222222222	1	0.967619047619048
275	0.00723809523809524	0.784	0.172380952380952	0.0255238095238095	0.00342857142857143	0.00742857142857143	1	0.784
276	0.0114285714285714	0.954920634920635	0.0228571428571429	0.00666666666666667	0.000952380952380952	0.00317460317460317	1	0.954920634920635
277	0.00738095238095238	0.966190476190476	0.0157142857142857	0.00904761904761905	0.000476190476190476	0.00119047619047619	1	0.966190476190476
278	0.00984126984126984	0.957460317460317	0.0253968253968254	0.00571428571428571	0.000634920634920635	0.000952380952380952	1	0.957460317460317
279	0.032	0.932190476190476	0.0299047619047619	0.00228571428571429	0.00304761904761905	0.000571428571428571	1	0.932190476190476
280	0.00116402116402116	0.059047619047619	0.936825396825397	0	0.00243386243386243	0.000529100529100529	2	0.936825396825397
281	0.0311111111111111	0.491428571428571	0.43015873015873	0.0133333333333333	0.0244444444444444	0.00952380952380952	1	0.491428571428571
282	0.00261904761904762	0.106666666666667	0.880714285714286	0.0030952380952381	0.00619047619047619	0.000714285714285714	2	0.880714285714286
283	0.004	0.97047619047619	0.0198095238095238	0.00323809523809524	0.0019047619047619	0.000571428571428571	1	0.97047619047619
284	0.0492063492063492	0.182539682539683	0.694920634920635	0.00793650793650794	0.0606349206349206	0.00476190476190476	2	0.694920634920635
285	0.00317460317460317	0.0714285714285714	0.864126984126984	0.000952380952380952	0.0596825396825397	0.000634920634920635	2	0.864126984126984
286	0.00904761904761905	0.960714285714286	0.0223809523809524	0.00166666666666667	0.00547619047619048	0.000714285714285714	1	0.960714285714286
287	0.0073015873015873	0.953650793650794	0.0292063492063492	0.00761904761904762	0.000952380952380952	0.00126984126984127	1	0.953650793650794
288	0.00634920634920635	0.956825396825397	0.0282539682539683	0.00603174603174603	0.000634920634920635	0.0019047619047619	1	0.956825396825397
289	0.000952380952380952	0.963333333333333	0.0302380952380952	0.00166666666666667	0.0019047619047619	0.0019047619047619	1	0.963333333333333
290	0.00666666666666667	0.0217142857142857	0.0139047619047619	0.0405714285714286	0.907047619047619	0.0100952380952381	4	0.907047619047619
291	0.00533333333333333	0.969714285714286	0.0179047619047619	0.004	0.000952380952380952	0.0020952380952381	1	0.969714285714286
292	0.00952380952380952	0.961904761904762	0.0238095238095238	0.00285714285714286	0.00126984126984127	0.000634920634920635	1	0.961904761904762
293	0.0603174603174603	0.828571428571429	0.0444444444444444	0.0282539682539683	0.019047619047619	0.0193650793650794	1	0.828571428571429
294	0.0019047619047619	0	0.0185714285714286	0	0.978571428571429	0.000952380952380952	4	0.978571428571429
295	0.000793650793650794	0.0896825396825397	0.905238095238095	0.00142857142857143	0.0019047619047619	0.000952380952380952	2	0.905238095238095
296	0.014047619047619	0.847380952380952	0.0223809523809524	0.10452380952381	0.00261904761904762	0.00904761904761905	1	0.847380952380952
297	0.00793650793650794	0.255555555555556	0.70984126984127	0.00698412698412698	0.0171428571428571	0.00253968253968254	2	0.70984126984127
298	0.0197619047619048	0.49452380952381	0.442619047619048	0.0338095238095238	0.00214285714285714	0.00714285714285714	1	0.49452380952381
299	0.00571428571428571	0.982539682539682	0.00698412698412698	0.00222222222222222	0.00222222222222222	0.000317460317460317	1	0.982539682539682
300	0.0207142857142857	0.881190476190476	0.0583333333333333	0.0330952380952381	0.00333333333333333	0.00333333333333333	1	0.881190476190476
301	0.00523809523809524	0.111111111111111	0.881587301587302	0.000634920634920635	0.000952380952380952	0.000476190476190476	2	0.881587301587302
302	0.000793650793650794	0.0603174603174603	0.933015873015873	0.000476190476190476	0.00523809523809524	0.000158730158730159	2	0.933015873015873
303	0.00952380952380952	0.971428571428571	0.0140952380952381	0.000380952380952381	0.00285714285714286	0.00171428571428571	1	0.971428571428571
304	0.0221428571428571	0.829285714285714	0.0252380952380952	0.116190476190476	0.000952380952380952	0.00619047619047619	1	0.829285714285714
305	0.00476190476190476	0.97447619047619	0.015047619047619	0.00152380952380952	0.0020952380952381	0.0020952380952381	1	0.97447619047619
306	0.0107936507936508	0.829206349206349	0.0114285714285714	0.0571428571428571	0.0901587301587302	0.00126984126984127	1	0.829206349206349
307	0.00444444444444444	0.205238095238095	0.775238095238095	0.0115873015873016	0.00301587301587302	0.000476190476190476	2	0.775238095238095
308	0.00419047619047619	0.980952380952381	0.0118095238095238	0.00133333333333333	0.000952380952380952	0.000761904761904762	1	0.980952380952381
309	0.00214285714285714	0.967142857142857	0.025	0.000238095238095238	0.00452380952380952	0.000952380952380952	1	0.967142857142857
310	0.000317460317460317	0.0434920634920635	0.104761904761905	0.000952380952380952	0.849206349206349	0.00126984126984127	4	0.849206349206349
311	0.00761904761904762	0.952380952380952	0.0298412698412698	0.00666666666666667	0.00222222222222222	0.00126984126984127	1	0.952380952380952
312	0.00984126984126984	0.141587301587302	0.832698412698413	0.00380952380952381	0.00984126984126984	0.00222222222222222	2	0.832698412698413
313	0.00571428571428571	0.0141496598639456	0.235238095238095	0.000816326530612245	0.742857142857143	0.00122448979591837	4	0.742857142857143
314	0.00666666666666667	0.0328571428571429	0.931428571428571	0.0152380952380952	0.00666666666666667	0.00714285714285714	2	0.931428571428571
315	0.00412698412698413	0.970793650793651	0.00476190476190476	0.00952380952380952	0.00158730158730159	0.00920634920634921	1	0.970793650793651
316	0.00342857142857143	0.979809523809524	0.0137142857142857	0.0019047619047619	0.00114285714285714	0	1	0.979809523809524
317	0.0198095238095238	0.885333333333333	0.0382857142857143	0.048952380952381	0.00228571428571429	0.00533333333333333	1	0.885333333333333
318	0.00349206349206349	0.95968253968254	0.0266666666666667	0.00825396825396825	0.000952380952380952	0.000952380952380952	1	0.95968253968254
319	0.00297619047619048	0.226785714285714	0.766666666666667	0.00273809523809524	0.000476190476190476	0.000357142857142857	2	0.766666666666667
320	0.00634920634920635	0.963174603174603	0.0241269841269841	0.00444444444444444	0.000317460317460317	0.00158730158730159	1	0.963174603174603
321	0.00285714285714286	0.106122448979592	0.885986394557823	0.00122448979591837	0.00353741496598639	0.000272108843537415	2	0.885986394557823
322	0.00704761904761905	0.970285714285714	0.0140952380952381	0.00495238095238095	0.00266666666666667	0.000952380952380952	1	0.970285714285714
323	0.008	0.734285714285714	0.0177142857142857	0.227619047619048	0.0060952380952381	0.00628571428571429	1	0.734285714285714
324	0.0030952380952381	0.113809523809524	0.535952380952381	0.00452380952380952	0.337857142857143	0.00476190476190476	2	0.535952380952381
325	0.00142857142857143	0.981666666666667	0.01	0.00142857142857143	0.00380952380952381	0.00166666666666667	1	0.981666666666667
326	0.013968253968254	0.431428571428571	0.0336507936507936	0.492063492063492	0.0203174603174603	0.00857142857142857	3	0.492063492063492
327	0.00204081632653061	0.0764625850340136	0.91265306122449	0.00503401360544218	0.00108843537414966	0.00272108843537415	2	0.91265306122449
328	0.00809523809523809	0.83	0.135714285714286	0.00380952380952381	0.0195238095238095	0.00285714285714286	1	0.83
329	0.00714285714285714	0.956190476190476	0.0195238095238095	0.0119047619047619	0.0019047619047619	0.00333333333333333	1	0.956190476190476
330	0.00476190476190476	0.975809523809524	0.0135238095238095	0.00323809523809524	0.00152380952380952	0.00114285714285714	1	0.975809523809524
331	0.0234285714285714	0.642095238095238	0.296380952380952	0.0253333333333333	0.00571428571428571	0.00704761904761905	1	0.642095238095238
332	0.004	0.147428571428571	0.84	0.00247619047619048	0.00552380952380952	0.000571428571428571	2	0.84
333	0.0104761904761905	0.873809523809524	0.107619047619048	0.0030952380952381	0.00404761904761905	0.000952380952380952	1	0.873809523809524
334	0.0319047619047619	0.356428571428571	0.568095238095238	0.00380952380952381	0.0285714285714286	0.0111904761904762	2	0.568095238095238
335	0.00571428571428571	0.0488888888888889	0.588571428571429	0.0019047619047619	0.353650793650794	0.00126984126984127	2	0.588571428571429
336	0.00142857142857143	0.970952380952381	0.0214285714285714	0.00166666666666667	0.00428571428571429	0.000238095238095238	1	0.970952380952381
337	0.00571428571428571	0.3	0.476190476190476	0.194965986394558	0.00108843537414966	0.0220408163265306	2	0.476190476190476
338	0.00444444444444444	0.956190476190476	0.0276190476190476	0.00920634920634921	0.00126984126984127	0.00126984126984127	1	0.956190476190476
339	0.0180952380952381	0.71047619047619	0.195714285714286	0.0564285714285714	0.0019047619047619	0.0173809523809524	1	0.71047619047619
340	0.00571428571428571	0.965714285714286	0.0219047619047619	0.00428571428571429	0.000476190476190476	0.0019047619047619	1	0.965714285714286
341	0.0053968253968254	0.938095238095238	0.0419047619047619	0.00634920634920635	0.00222222222222222	0.00603174603174603	1	0.938095238095238
342	0.0219047619047619	0.576380952380952	0.379047619047619	0.00761904761904762	0.012	0.00304761904761905	1	0.576380952380952
343	0.0133333333333333	0.946285714285714	0.0196190476190476	0.00704761904761905	0.00990476190476191	0.00380952380952381	1	0.946285714285714
344	0.00619047619047619	0.105238095238095	0.873333333333333	0.000714285714285714	0.0135714285714286	0.000952380952380952	2	0.873333333333333
345	0.00301587301587302	0.970634920634921	0.0234920634920635	0.00126984126984127	0.000793650793650794	0.000793650793650794	1	0.970634920634921
346	0.000476190476190476	0.0352380952380952	0.956984126984127	0	0.0073015873015873	0	2	0.956984126984127
347	0.00152380952380952	0.945714285714286	0.0167619047619048	0.00171428571428571	0.0342857142857143	0	1	0.945714285714286
348	0.0288888888888889	0.715238095238095	0.237142857142857	0.00825396825396825	0.00476190476190476	0.00571428571428571	1	0.715238095238095
349	0.00428571428571429	0.375	0.606666666666667	0.00119047619047619	0.0116666666666667	0.00119047619047619	2	0.606666666666667
350	0.00266666666666667	0.975428571428571	0.0175238095238095	0.00361904761904762	0.000380952380952381	0.000380952380952381	1	0.975428571428571
351	0.00714285714285714	0.307619047619048	0.672857142857143	0.00357142857142857	0.00714285714285714	0.00166666666666667	2	0.672857142857143
352	0.00317460317460317	0.0657142857142857	0.00698412698412698	0.914920634920635	0.000634920634920635	0.00857142857142857	3	0.914920634920635
353	0.0186666666666667	0.932571428571429	0.0405714285714286	0.00266666666666667	0.00019047619047619	0.00533333333333333	1	0.932571428571429
354	0.00247619047619048	0.0636190476190476	0.92152380952381	0.00342857142857143	0.00876190476190476	0.00019047619047619	2	0.92152380952381
355	0.00476190476190476	0.984047619047619	0.00476190476190476	0.00357142857142857	0.0019047619047619	0.000952380952380952	1	0.984047619047619
356	0.00333333333333333	0.145714285714286	0.841428571428571	0.00333333333333333	0.00595238095238095	0.000238095238095238	2	0.841428571428571
357	0.00357142857142857	0.202380952380952	0.0595238095238095	0.724047619047619	0.000952380952380952	0.00952380952380952	3	0.724047619047619
358	0.00619047619047619	0.762619047619048	0.0138095238095238	0.203809523809524	0.000238095238095238	0.0133333333333333	1	0.762619047619048
359	0.0380952380952381	0.871904761904762	0.0185714285714286	0.0483333333333333	0.00976190476190476	0.0133333333333333	1	0.871904761904762
360	0.0142857142857143	0.823809523809524	0.0819047619047619	0.0466666666666667	0.00285714285714286	0.0304761904761905	1	0.823809523809524
361	0.00587301587301587	0.183492063492063	0.804603174603175	0.00126984126984127	0.00444444444444444	0.000317460317460317	2	0.804603174603175
362	0.00380952380952381	0.112857142857143	0.175714285714286	0.00476190476190476	0.700952380952381	0.0019047619047619	4	0.700952380952381
363	0.00714285714285714	0.960952380952381	0.0228571428571429	0.00714285714285714	0.000952380952380952	0.000952380952380952	1	0.960952380952381
364	0.00404761904761905	0.967857142857143	0.0192857142857143	0.00119047619047619	0.00285714285714286	0.00476190476190476	1	0.967857142857143
365	0.000476190476190476	0.977619047619048	0.014047619047619	0.00285714285714286	0.000714285714285714	0.00428571428571429	1	0.977619047619048
366	0.0114285714285714	0.958571428571429	0.0238095238095238	0.00142857142857143	0.0019047619047619	0.00285714285714286	1	0.958571428571429
367	0.00238095238095238	0.981904761904762	0.0128571428571429	0.00142857142857143	0.000952380952380952	0.000476190476190476	1	0.981904761904762
368	0.0176190476190476	0.805714285714286	0.0985714285714286	0.0647619047619048	0.00428571428571429	0.00904761904761905	1	0.805714285714286
369	0.00533333333333333	0.974095238095238	0.0140952380952381	0.00380952380952381	0.00247619047619048	0.00019047619047619	1	0.974095238095238
370	0.00428571428571429	0.984444444444444	0.00793650793650794	0.000952380952380952	0.00126984126984127	0.00111111111111111	1	0.984444444444444
371	0.00142857142857143	0.978095238095238	0.0147619047619048	0.000238095238095238	0.0030952380952381	0.00238095238095238	1	0.978095238095238
372	0.0114285714285714	0.838095238095238	0.133333333333333	0.0104761904761905	0.00285714285714286	0.00380952380952381	1	0.838095238095238
373	0.0157142857142857	0.830952380952381	0.0880952380952381	0.0619047619047619	0.00238095238095238	0.000952380952380952	1	0.830952380952381
374	0.00666666666666667	0.724126984126984	0.255555555555556	0.00380952380952381	0.00857142857142857	0.00126984126984127	1	0.724126984126984
375	0.00317460317460317	0.958730158730159	0.0317460317460317	0.0019047619047619	0.00380952380952381	0.000634920634920635	1	0.958730158730159
376	0.00285714285714286	0.974857142857143	0.0182857142857143	0.00152380952380952	0.0020952380952381	0.000380952380952381	1	0.974857142857143
377	0.00619047619047619	0.957619047619048	0.020952380952381	0.010952380952381	0.0019047619047619	0.00238095238095238	1	0.957619047619048
378	0.00857142857142857	0.918730158730159	0.0631746031746032	0.00412698412698413	0.0019047619047619	0.00349206349206349	1	0.918730158730159
379	0.00349206349206349	0.963492063492064	0.0206349206349206	0.00476190476190476	0.00571428571428571	0.0019047619047619	1	0.963492063492064
380	0.013015873015873	0.839047619047619	0.0726984126984127	0.0596825396825397	0.00126984126984127	0.0142857142857143	1	0.839047619047619
381	0.00349206349206349	0.962539682539683	0.0222222222222222	0.00285714285714286	0.00793650793650794	0.000952380952380952	1	0.962539682539683
382	0.0271428571428571	0.658095238095238	0.122380952380952	0.0778571428571429	0.11047619047619	0.00404761904761905	1	0.658095238095238
383	0.00654761904761905	0.339404761904762	0.627738095238095	0.00202380952380952	0.0204761904761905	0.00380952380952381	2	0.627738095238095
384	0.00603174603174603	0.955238095238095	0.0301587301587302	0.00761904761904762	0.000317460317460317	0.000634920634920635	1	0.955238095238095
385	0.00738095238095238	0.953333333333333	0.0280952380952381	0.00880952380952381	0.000476190476190476	0.0019047619047619	1	0.953333333333333
386	0.00523809523809524	0.968571428571429	0.0147619047619048	0.00285714285714286	0.00619047619047619	0.00238095238095238	1	0.968571428571429
387	0.00595238095238095	0.479761904761905	0.0157142857142857	0.482380952380952	0.00642857142857143	0.00976190476190476	3	0.482380952380952
388	0.0174603174603175	0.915873015873016	0.00476190476190476	0.0441269841269841	0.000317460317460317	0.0174603174603175	1	0.915873015873016
389	0.00448979591836735	0.973333333333333	0.00884353741496599	0.00054421768707483	0.0126530612244898	0.000136054421768707	1	0.973333333333333
390	0.0361904761904762	0.852380952380952	0.00476190476190476	0.0819047619047619	0.00380952380952381	0.020952380952381	1	0.852380952380952
391	0.0266666666666667	0.896666666666667	0.0654761904761905	0.00666666666666667	0.00380952380952381	0.000714285714285714	1	0.896666666666667
392	0.00495238095238095	0.767047619047619	0.0645714285714286	0.016952380952381	0.142095238095238	0.00438095238095238	1	0.767047619047619
393	0.00438095238095238	0.927238095238095	0.0118095238095238	0.0466666666666667	0.00133333333333333	0.00857142857142857	1	0.927238095238095
394	0.026031746031746	0.307936507936508	0.00825396825396825	0.63968253968254	0.00222222222222222	0.0158730158730159	3	0.63968253968254
395	0.0114285714285714	0.948253968253968	0.0168253968253968	0.0184126984126984	0.00285714285714286	0.00222222222222222	1	0.948253968253968
396	0.00428571428571429	0.973809523809524	0.0126190476190476	0.00333333333333333	0.00523809523809524	0.000714285714285714	1	0.973809523809524
397	0.00476190476190476	0.0653968253968254	0.908253968253968	0.00952380952380952	0.0107936507936508	0.00126984126984127	2	0.908253968253968
398	0.00571428571428571	0.364126984126984	0.624444444444444	0.000952380952380952	0.00349206349206349	0.00126984126984127	2	0.624444444444444
399	0.00428571428571429	0.957142857142857	0.0228571428571429	0.0128571428571429	0.000952380952380952	0.0019047619047619	1	0.957142857142857
400	0.00317460317460317	0.956190476190476	0.0314285714285714	0.00222222222222222	0.00317460317460317	0.00380952380952381	1	0.956190476190476
401	0.00317460317460317	0.32031746031746	0.654603174603175	0.0019047619047619	0.0196825396825397	0.000317460317460317	2	0.654603174603175
402	0.00419047619047619	0.980190476190476	0.00533333333333333	0.00361904761904762	0.00247619047619048	0.00419047619047619	1	0.980190476190476
403	0.00380952380952381	0.958730158730159	0.0326984126984127	0.000952380952380952	0.00317460317460317	0.000634920634920635	1	0.958730158730159
404	0.0060952380952381	0.0899047619047619	0.197142857142857	0.682285714285714	0.00971428571428572	0.0148571428571429	3	0.682285714285714
405	0.00571428571428571	0.969047619047619	0.02	0.0019047619047619	0.0019047619047619	0.00142857142857143	1	0.969047619047619
406	0.0168253968253968	0.966984126984127	0.0073015873015873	0.00349206349206349	0.000952380952380952	0.00444444444444444	1	0.966984126984127
407	0.0165714285714286	0.14647619047619	0.825333333333333	0.000571428571428571	0.011047619047619	0	2	0.825333333333333
408	0.00761904761904762	0.917777777777778	0.00888888888888889	0.0577777777777778	0.000317460317460317	0.00761904761904762	1	0.917777777777778
409	0.00990476190476191	0.0847619047619048	0.0211428571428571	0.00114285714285714	0.881333333333333	0.00171428571428571	4	0.881333333333333
410	0.0367619047619048	0.751428571428571	0.0104761904761905	0.133333333333333	0.0226666666666667	0.0453333333333333	1	0.751428571428571
411	0.0104761904761905	0.944444444444444	0.0231746031746032	0.0203174603174603	0.000634920634920635	0.000952380952380952	1	0.944444444444444
412	0.00166666666666667	0.987619047619048	0.00714285714285714	0.000952380952380952	0.00238095238095238	0.000238095238095238	1	0.987619047619048
413	0.00761904761904762	0.764761904761905	0.156190476190476	0.00476190476190476	0.0638095238095238	0.00285714285714286	1	0.764761904761905
414	0.00222222222222222	0.0136507936507936	0.980634920634921	0.000952380952380952	0.0019047619047619	0.000634920634920635	2	0.980634920634921
415	0.0321428571428571	0.78952380952381	0.0871428571428571	0.0752380952380952	0.00428571428571429	0.0116666666666667	1	0.78952380952381
416	0.0140952380952381	0.632190476190476	0.342285714285714	0.0019047619047619	0.00761904761904762	0.0019047619047619	1	0.632190476190476
417	0.00444444444444444	0.987619047619048	0.00126984126984127	0.0019047619047619	0.00158730158730159	0.00317460317460317	1	0.987619047619048
418	0.00476190476190476	0.869206349206349	0.0901587301587302	0.0219047619047619	0.00984126984126984	0.00412698412698413	1	0.869206349206349
419	0.00365079365079365	0.986507936507937	0.00285714285714286	0.00222222222222222	0.000476190476190476	0.00428571428571429	1	0.986507936507937
420	0.00761904761904762	0.94952380952381	0.0276190476190476	0.0119047619047619	0.0019047619047619	0.00142857142857143	1	0.94952380952381
421	0.25	0.298095238095238	0.00333333333333333	0.0642857142857143	0.119047619047619	0.265238095238095	1	0.298095238095238
422	0.00809523809523809	0.962857142857143	0.0219047619047619	0.0019047619047619	0.00333333333333333	0.0019047619047619	1	0.962857142857143
423	0.0171428571428571	0.909285714285714	0.0223809523809524	0.00142857142857143	0.0480952380952381	0.00166666666666667	1	0.909285714285714
424	0.012	0.976952380952381	0.0019047619047619	0.00476190476190476	0.000952380952380952	0.00342857142857143	1	0.976952380952381
425	0.00317460317460317	0.0276190476190476	0.00253968253968254	0.962539682539683	0.000952380952380952	0.00317460317460317	3	0.962539682539683
426	0.00895238095238095	0.134857142857143	0.0137142857142857	0.84	0.000380952380952381	0.0020952380952381	3	0.84
427	0.000952380952380952	0.962380952380952	0.0223809523809524	0.0019047619047619	0.0119047619047619	0.000476190476190476	1	0.962380952380952
428	0.00666666666666667	0.8	0.135238095238095	0.019047619047619	0.03	0.00904761904761905	1	0.8
429	0.0053968253968254	0.963174603174603	0.0165079365079365	0.00412698412698413	0.00698412698412698	0.00380952380952381	1	0.963174603174603
430	0.0411904761904762	0.0507142857142857	0.0103571428571429	0.0521428571428571	0.0235714285714286	0.822023809523809	5	0.822023809523809
431	0.00054421768707483	0.988707482993197	0.00666666666666667	0.0019047619047619	0.00163265306122449	0.00054421768707483	1	0.988707482993197
432	0.00285714285714286	0.972619047619048	0.0161904761904762	0.00285714285714286	0.00380952380952381	0.00166666666666667	1	0.972619047619048
433	0.00476190476190476	0.976666666666667	0.00904761904761905	0.00357142857142857	0.00452380952380952	0.00142857142857143	1	0.976666666666667
434	0.00777777777777778	0.244444444444444	0.736825396825397	0.00428571428571429	0.00412698412698413	0.00253968253968254	2	0.736825396825397
435	0.00952380952380952	0.894285714285714	0.0709523809523809	0.0161904761904762	0.000476190476190476	0.00857142857142857	1	0.894285714285714
436	0.00349206349206349	0.958095238095238	0.0241269841269841	0.00285714285714286	0.00920634920634921	0.00222222222222222	1	0.958095238095238
437	0.0746031746031746	0.732380952380952	0.0206349206349206	0.131428571428571	0.00285714285714286	0.0380952380952381	1	0.732380952380952
438	0.00464285714285714	0.800595238095238	0.13	0.00178571428571429	0.0623809523809524	0.000595238095238095	1	0.800595238095238
439	0.00323809523809524	0.982666666666667	0.00457142857142857	0.00495238095238095	0.00342857142857143	0.00114285714285714	1	0.982666666666667
